vehicle_slug,vehicle_name,wiki_image_url,wiki_url,checked_at,status,error
il_centurion_shot_kal_alef,Sho't Kal Alef,https://static.encyclopedia.warthunder.com/images/il_centurion_shot_kal_alef.png,https://wiki.warthunder.com/unit/il_centurion_shot_kal_alef,2026-07-02T18:44:11.480831+00:00,ok,
il_centurion_shot_kal_d,Sho't Kal Dalet,https://static.encyclopedia.warthunder.com/images/il_centurion_shot_kal_d.png,https://wiki.warthunder.com/unit/il_centurion_shot_kal_d,2026-07-02T18:44:14.285823+00:00,ok,
il_centurion_shot_kal_gimel,Sho't Kal Gimel,https://static.encyclopedia.warthunder.com/images/il_centurion_shot_kal_gimel.png,https://wiki.warthunder.com/unit/il_centurion_shot_kal_gimel,2026-07-02T18:44:16.801804+00:00,ok,
il_eitan,Eitan (P),https://static.encyclopedia.warthunder.com/images/il_eitan.png,https://wiki.warthunder.com/unit/il_eitan,2026-07-02T18:44:19.507911+00:00,ok,
il_m109,M109,https://static.encyclopedia.warthunder.com/images/il_m109.png,https://wiki.warthunder.com/unit/il_m109,2026-07-02T18:44:22.229894+00:00,ok,
il_m109a1,Rochev,https://static.encyclopedia.warthunder.com/images/il_m109a1.png,https://wiki.warthunder.com/unit/il_m109a1,2026-07-02T18:44:24.862581+00:00,ok,
il_m113_hvms,Bardelas/60mm HVMS,https://static.encyclopedia.warthunder.com/images/il_m113_hvms.png,https://wiki.warthunder.com/unit/il_m113_hvms,2026-07-02T18:44:26.895235+00:00,ok,
il_m113a1_tow,Giraf,https://static.encyclopedia.warthunder.com/images/il_m113a1_tow.png,https://wiki.warthunder.com/unit/il_m113a1_tow,2026-07-02T18:44:29.332507+00:00,ok,
il_m163_vulcan,Hovet,https://static.encyclopedia.warthunder.com/images/il_m163_vulcan.png,https://wiki.warthunder.com/unit/il_m163_vulcan,2026-07-02T18:44:31.990196+00:00,ok,
il_m48a1_patton_III,Magach 1,https://static.encyclopedia.warthunder.com/images/il_m48a1_patton_iii.png,https://wiki.warthunder.com/unit/il_m48a1_patton_III,2026-07-02T18:44:34.224259+00:00,ok,
il_m_51,M-51,https://static.encyclopedia.warthunder.com/images/il_m_51.png,https://wiki.warthunder.com/unit/il_m_51,2026-07-02T18:44:36.774825+00:00,ok,
il_m_51_w,M-51 (W),https://static.encyclopedia.warthunder.com/images/il_m_51_w.png,https://wiki.warthunder.com/unit/il_m_51_w,2026-07-02T18:44:39.035972+00:00,ok,
il_machbet,Machbet,https://static.encyclopedia.warthunder.com/images/il_machbet.png,https://wiki.warthunder.com/unit/il_machbet,2026-07-02T18:44:41.689339+00:00,ok,
il_magach_2,Magach 2,https://static.encyclopedia.warthunder.com/images/il_magach_2.png,https://wiki.warthunder.com/unit/il_magach_2,2026-07-02T18:44:43.712854+00:00,ok,
il_magach_3,Magach 3 (ERA),https://static.encyclopedia.warthunder.com/images/il_magach_3.png,https://wiki.warthunder.com/unit/il_magach_3,2026-07-02T18:44:45.584824+00:00,ok,
il_magach_3_idf,Magach 3,https://static.encyclopedia.warthunder.com/images/il_magach_3_idf.png,https://wiki.warthunder.com/unit/il_magach_3_idf,2026-07-02T18:44:48.044777+00:00,ok,
il_magach_5,Magach 5,https://static.encyclopedia.warthunder.com/images/il_magach_5.png,https://wiki.warthunder.com/unit/il_magach_5,2026-07-02T18:44:50.228261+00:00,ok,
il_magach_6,Magach 6,https://static.encyclopedia.warthunder.com/images/il_magach_6.png,https://wiki.warthunder.com/unit/il_magach_6,2026-07-02T18:44:52.842979+00:00,ok,
il_magach_6_rocket,Magach Hydra,https://static.encyclopedia.warthunder.com/images/il_magach_6_rocket.png,https://wiki.warthunder.com/unit/il_magach_6_rocket,2026-07-02T18:44:55.315157+00:00,ok,
il_magach_6a,Magach 6A,https://static.encyclopedia.warthunder.com/images/il_magach_6a.png,https://wiki.warthunder.com/unit/il_magach_6a,2026-07-02T18:44:57.705120+00:00,ok,
il_magach_6b,Magach 6B,https://static.encyclopedia.warthunder.com/images/il_magach_6b.png,https://wiki.warthunder.com/unit/il_magach_6b,2026-07-02T18:45:00.620113+00:00,ok,
il_magach_6b_gal,Magach 6B Gal,https://static.encyclopedia.warthunder.com/images/il_magach_6b_gal.png,https://wiki.warthunder.com/unit/il_magach_6b_gal,2026-07-02T18:45:02.599212+00:00,ok,
il_magach_6b_gal_batash,Gal Batash,https://static.encyclopedia.warthunder.com/images/il_magach_6b_gal_batash.png,https://wiki.warthunder.com/unit/il_magach_6b_gal_batash,2026-07-02T18:45:04.759347+00:00,ok,
il_magach_6c,Magach 6C,https://static.encyclopedia.warthunder.com/images/il_magach_6c.png,https://wiki.warthunder.com/unit/il_magach_6c,2026-07-02T18:45:06.937437+00:00,ok,
il_magach_6m,Magach 6M,https://static.encyclopedia.warthunder.com/images/il_magach_6m.png,https://wiki.warthunder.com/unit/il_magach_6m,2026-07-02T18:45:08.922112+00:00,ok,
il_magach_6r,Magach 6R,https://static.encyclopedia.warthunder.com/images/il_magach_6r.png,https://wiki.warthunder.com/unit/il_magach_6r,2026-07-02T18:45:10.506470+00:00,ok,
il_magach_7c,Magach 7C,https://static.encyclopedia.warthunder.com/images/il_magach_7c.png,https://wiki.warthunder.com/unit/il_magach_7c,2026-07-02T18:45:13.198620+00:00,ok,
il_merkava_mk_1,Merkava Mk.1,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_1.png,https://wiki.warthunder.com/unit/il_merkava_mk_1,2026-07-02T18:45:15.261878+00:00,ok,
il_merkava_mk_1b,Merkava Mk.1B,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_1b.png,https://wiki.warthunder.com/unit/il_merkava_mk_1b,2026-07-02T18:45:17.721400+00:00,ok,
il_merkava_mk_2b_early,Merkava Mk.2B,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_2b_early.png,https://wiki.warthunder.com/unit/il_merkava_mk_2b_early,2026-07-02T18:45:19.734389+00:00,ok,
il_merkava_mk_2d,Merkava Mk.2D,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_2d.png,https://wiki.warthunder.com/unit/il_merkava_mk_2d,2026-07-02T18:45:22.358912+00:00,ok,
il_merkava_mk_3_raam_segol,Ra'am Sagol,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_3_raam_segol.png,https://wiki.warthunder.com/unit/il_merkava_mk_3_raam_segol,2026-07-02T18:45:25.132667+00:00,ok,
il_merkava_mk_3b,Merkava Mk.3B,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_3b.png,https://wiki.warthunder.com/unit/il_merkava_mk_3b,2026-07-02T18:45:27.290025+00:00,ok,
il_merkava_mk_3c,Merkava Mk.3C,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_3c.png,https://wiki.warthunder.com/unit/il_merkava_mk_3c,2026-07-02T18:45:29.787117+00:00,ok,
il_merkava_mk_4_lic,Merkava Mk.4 LIC,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_4_lic.png,https://wiki.warthunder.com/unit/il_merkava_mk_4_lic,2026-07-02T18:45:31.773699+00:00,ok,
il_merkava_mk_4b,Merkava Mk.4B,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_4b.png,https://wiki.warthunder.com/unit/il_merkava_mk_4b,2026-07-02T18:45:34.192353+00:00,ok,
il_merkava_mk_4m,Merkava Mk.4M,https://static.encyclopedia.warthunder.com/images/il_merkava_mk_4m.png,https://wiki.warthunder.com/unit/il_merkava_mk_4m,2026-07-02T18:45:36.573627+00:00,ok,
il_mim_72_chaparral,Imp.Chaparral,https://static.encyclopedia.warthunder.com/images/il_mim_72_chaparral.png,https://wiki.warthunder.com/unit/il_mim_72_chaparral,2026-07-02T18:45:39.036787+00:00,ok,
il_namer_rcws_30,Namer 30,https://static.encyclopedia.warthunder.com/images/il_namer_rcws_30.png,https://wiki.warthunder.com/unit/il_namer_rcws_30,2026-07-02T18:45:41.521876+00:00,ok,
il_namer_tsrikhon,Namer Tsrikhon,https://static.encyclopedia.warthunder.com/images/il_namer_tsrikhon.png,https://wiki.warthunder.com/unit/il_namer_tsrikhon,2026-07-02T18:45:43.599748+00:00,ok,
il_sabra_mk1,Sabra Mk.I,https://static.encyclopedia.warthunder.com/images/il_sabra_mk1.png,https://wiki.warthunder.com/unit/il_sabra_mk1,2026-07-02T18:45:45.668869+00:00,ok,
il_sholef,Sholef,https://static.encyclopedia.warthunder.com/images/il_sholef.png,https://wiki.warthunder.com/unit/il_sholef,2026-07-02T18:45:47.598675+00:00,ok,
il_spyder_aio,SPYDER,https://static.encyclopedia.warthunder.com/images/il_spyder_aio.png,https://wiki.warthunder.com/unit/il_spyder_aio,2026-07-02T18:45:50.185143+00:00,ok,
il_ss_11_halftrack,Zachlam Tager,https://static.encyclopedia.warthunder.com/images/il_ss_11_halftrack.png,https://wiki.warthunder.com/unit/il_ss_11_halftrack,2026-07-02T18:45:52.162465+00:00,ok,
il_tcm_20,TCM-20,https://static.encyclopedia.warthunder.com/images/il_tcm_20.png,https://wiki.warthunder.com/unit/il_tcm_20,2026-07-02T18:45:54.166178+00:00,ok,
il_tiran_4,Tiran 4,https://static.encyclopedia.warthunder.com/images/il_tiran_4.png,https://wiki.warthunder.com/unit/il_tiran_4,2026-07-02T18:45:56.046476+00:00,ok,
il_tiran_4_sh,Tiran 4S,https://static.encyclopedia.warthunder.com/images/il_tiran_4_sh.png,https://wiki.warthunder.com/unit/il_tiran_4_sh,2026-07-02T18:45:58.118296+00:00,ok,
il_tiran_6,Tiran 6,https://static.encyclopedia.warthunder.com/images/il_tiran_6.png,https://wiki.warthunder.com/unit/il_tiran_6,2026-07-02T18:46:00.550770+00:00,ok,
il_zsu_23_4,ZSU-23-4,https://static.encyclopedia.warthunder.com/images/il_zsu_23_4.png,https://wiki.warthunder.com/unit/il_zsu_23_4,2026-07-02T18:46:03.148101+00:00,ok,
il_zsu_57_2,ZSU-57-2,https://static.encyclopedia.warthunder.com/images/il_zsu_57_2.png,https://wiki.warthunder.com/unit/il_zsu_57_2,2026-07-02T18:46:05.290017+00:00,ok,
it_2s1,◔2S1,https://static.encyclopedia.warthunder.com/images/it_2s1.png,https://wiki.warthunder.com/unit/it_2s1,2026-07-02T18:46:07.796597+00:00,ok,
it_39m_csaba,Csaba,https://static.encyclopedia.warthunder.com/images/it_39m_csaba.png,https://wiki.warthunder.com/unit/it_39m_csaba,2026-07-02T18:46:10.049757+00:00,ok,
it_40_43m_zrinyi_2,Zrinyi II,https://static.encyclopedia.warthunder.com/images/it_40_43m_zrinyi_2.png,https://wiki.warthunder.com/unit/it_40_43m_zrinyi_2,2026-07-02T18:46:12.438342+00:00,ok,
it_40m_turan_1,Turan I,https://static.encyclopedia.warthunder.com/images/it_40m_turan_1.png,https://wiki.warthunder.com/unit/it_40m_turan_1,2026-07-02T18:46:14.277173+00:00,ok,
it_41m_turan_2,Turan II,https://static.encyclopedia.warthunder.com/images/it_41m_turan_2.png,https://wiki.warthunder.com/unit/it_41m_turan_2,2026-07-02T18:46:16.932659+00:00,ok,
it_43m_turan_3,Turan III,https://static.encyclopedia.warthunder.com/images/it_43m_turan_3.png,https://wiki.warthunder.com/unit/it_43m_turan_3,2026-07-02T18:46:19.486582+00:00,ok,
it_44m_zrinyi_1,Zrinyi I,https://static.encyclopedia.warthunder.com/images/it_44m_zrinyi_1.png,https://wiki.warthunder.com/unit/it_44m_zrinyi_1,2026-07-02T18:46:21.839975+00:00,ok,
it_9a33bm3,Osa-AKM,https://static.encyclopedia.warthunder.com/images/it_9a33bm3.png,https://wiki.warthunder.com/unit/it_9a33bm3,2026-07-02T18:46:24.016869+00:00,ok,
it_9a35_m,Стрела-10М,https://static.encyclopedia.warthunder.com/images/it_9a35_m.png,https://wiki.warthunder.com/unit/it_9a35_m,2026-07-02T18:46:26.199910+00:00,ok,
it_ab_41,AB 41,https://static.encyclopedia.warthunder.com/images/it_ab_41.png,https://wiki.warthunder.com/unit/it_ab_41,2026-07-02T18:46:28.149275+00:00,ok,
it_ab_43,AB 43,https://static.encyclopedia.warthunder.com/images/it_ab_43.png,https://wiki.warthunder.com/unit/it_ab_43,2026-07-02T18:46:30.580468+00:00,ok,
it_ariete_amv_pt1,Ariete AMV,https://static.encyclopedia.warthunder.com/images/it_ariete_amv_pt1.png,https://wiki.warthunder.com/unit/it_ariete_amv_pt1,2026-07-02T18:46:32.930501+00:00,ok,
it_as_42_47,AS 42/47,https://static.encyclopedia.warthunder.com/images/it_as_42_47.png,https://wiki.warthunder.com/unit/it_as_42_47,2026-07-02T18:46:35.462268+00:00,ok,
it_as_42_metropolitana,AS 42,https://static.encyclopedia.warthunder.com/images/it_as_42_metropolitana.png,https://wiki.warthunder.com/unit/it_as_42_metropolitana,2026-07-02T18:46:37.614140+00:00,ok,
it_aubl_74_60_70m,AUBL/74 HVG,https://static.encyclopedia.warthunder.com/images/it_aubl_74_60_70m.png,https://wiki.warthunder.com/unit/it_aubl_74_60_70m,2026-07-02T18:46:39.622382+00:00,ok,
it_b1_centauro,Centauro I 105,https://static.encyclopedia.warthunder.com/images/it_b1_centauro.png,https://wiki.warthunder.com/unit/it_b1_centauro,2026-07-02T18:46:42.414037+00:00,ok,
it_b1_centauro_romor,Centauro I 105 R,https://static.encyclopedia.warthunder.com/images/it_b1_centauro_romor.png,https://wiki.warthunder.com/unit/it_b1_centauro_romor,2026-07-02T18:46:44.610782+00:00,ok,
it_breda_52_autocannone,Breda 90/53,https://static.encyclopedia.warthunder.com/images/it_breda_52_autocannone.png,https://wiki.warthunder.com/unit/it_breda_52_autocannone,2026-07-02T18:46:46.888178+00:00,ok,
it_btr_80a_hungary,◔BTR-80A,https://static.encyclopedia.warthunder.com/images/it_btr_80a_hungary.png,https://wiki.warthunder.com/unit/it_btr_80a_hungary,2026-07-02T18:46:49.325562+00:00,ok,
it_c13_t90,C13 T90,https://static.encyclopedia.warthunder.com/images/it_c13_t90.png,https://wiki.warthunder.com/unit/it_c13_t90,2026-07-02T18:46:51.789854+00:00,ok,
it_c13_tua,C13/TUA,https://static.encyclopedia.warthunder.com/images/it_c13_tua.png,https://wiki.warthunder.com/unit/it_c13_tua,2026-07-02T18:46:53.778359+00:00,ok,
it_c1_ariete,Ariete,https://static.encyclopedia.warthunder.com/images/it_c1_ariete.png,https://wiki.warthunder.com/unit/it_c1_ariete,2026-07-02T18:46:56.266787+00:00,ok,
it_c1_ariete_certezza,Ariete Сertezza,https://static.encyclopedia.warthunder.com/images/it_c1_ariete_certezza.png,https://wiki.warthunder.com/unit/it_c1_ariete_certezza,2026-07-02T18:46:58.576250+00:00,ok,
it_c1_ariete_preserie,Ariete (P),https://static.encyclopedia.warthunder.com/images/it_c1_ariete_preserie.png,https://wiki.warthunder.com/unit/it_c1_ariete_preserie,2026-07-02T18:47:00.726650+00:00,ok,
it_c1_ariete_pso,Ariete PSO,https://static.encyclopedia.warthunder.com/images/it_c1_ariete_pso.png,https://wiki.warthunder.com/unit/it_c1_ariete_pso,2026-07-02T18:47:03.331557+00:00,ok,
it_centauro_2,Centauro II (P),https://static.encyclopedia.warthunder.com/images/it_centauro_2.png,https://wiki.warthunder.com/unit/it_centauro_2,2026-07-02T18:47:05.682660+00:00,ok,
it_centauro_mgs_120,Centauro I 120,https://static.encyclopedia.warthunder.com/images/it_centauro_mgs_120.png,https://wiki.warthunder.com/unit/it_centauro_mgs_120,2026-07-02T18:47:08.417008+00:00,ok,
it_centauro_rgo_120,Centauro RGO,https://static.encyclopedia.warthunder.com/images/it_centauro_rgo_120.png,https://wiki.warthunder.com/unit/it_centauro_rgo_120,2026-07-02T18:47:10.544663+00:00,ok,
it_dardo_vcc,Dardo,https://static.encyclopedia.warthunder.com/images/it_dardo_vcc.png,https://wiki.warthunder.com/unit/it_dardo_vcc,2026-07-02T18:47:12.696632+00:00,ok,
it_fiat_6614_106sr,FIAT 6614,https://static.encyclopedia.warthunder.com/images/it_fiat_6614_106sr.png,https://wiki.warthunder.com/unit/it_fiat_6614_106sr,2026-07-02T18:47:14.977905+00:00,ok,
it_fiat_6614_firos,FIROS 6,https://static.encyclopedia.warthunder.com/images/it_fiat_6614_firos.png,https://wiki.warthunder.com/unit/it_fiat_6614_firos,2026-07-02T18:47:17.047290+00:00,ok,
it_fiat_6616_cockerill,AUBL/74,https://static.encyclopedia.warthunder.com/images/it_fiat_6616_cockerill.png,https://wiki.warthunder.com/unit/it_fiat_6616_cockerill,2026-07-02T18:47:19.175535+00:00,ok,
it_fiat_cm52,CM52,https://static.encyclopedia.warthunder.com/images/it_fiat_cm52.png,https://wiki.warthunder.com/unit/it_fiat_cm52,2026-07-02T18:47:21.255775+00:00,ok,
it_freccia,Freccia,https://static.encyclopedia.warthunder.com/images/it_freccia.png,https://wiki.warthunder.com/unit/it_freccia,2026-07-02T18:47:23.459198+00:00,ok,
it_freccia_hitfist_ows,Freccia OWS 30,https://static.encyclopedia.warthunder.com/images/it_freccia_hitfist_ows.png,https://wiki.warthunder.com/unit/it_freccia_hitfist_ows,2026-07-02T18:47:25.549522+00:00,ok,
it_kf_41,KF41,https://static.encyclopedia.warthunder.com/images/it_kf_41.png,https://wiki.warthunder.com/unit/it_kf_41,2026-07-02T18:47:27.961751+00:00,ok,
it_l3_cc,L3/33 CC,https://static.encyclopedia.warthunder.com/images/it_l3_cc.png,https://wiki.warthunder.com/unit/it_l3_cc,2026-07-02T18:47:29.911285+00:00,ok,
it_l6,L6/40,https://static.encyclopedia.warthunder.com/images/it_l6.png,https://wiki.warthunder.com/unit/it_l6,2026-07-02T18:47:31.813630+00:00,ok,
it_l6_leone,L6/40 (31 Rgt.),https://static.encyclopedia.warthunder.com/images/it_l6_leone.png,https://wiki.warthunder.com/unit/it_l6_leone,2026-07-02T18:47:34.423687+00:00,ok,
it_lancia3ro_100,Lancia 3Ro (100/17),https://static.encyclopedia.warthunder.com/images/it_lancia3ro_100.png,https://wiki.warthunder.com/unit/it_lancia3ro_100,2026-07-02T18:47:36.395686+00:00,ok,
it_leopard_1a2,Leopard 1A2,https://static.encyclopedia.warthunder.com/images/it_leopard_1a2.png,https://wiki.warthunder.com/unit/it_leopard_1a2,2026-07-02T18:47:38.882490+00:00,ok,
it_leopard_1a5,Leopard 1A5,https://static.encyclopedia.warthunder.com/images/it_leopard_1a5.png,https://wiki.warthunder.com/unit/it_leopard_1a5,2026-07-02T18:47:40.944943+00:00,ok,
it_leopard_2a4,◔Leopard 2A4,https://static.encyclopedia.warthunder.com/images/it_leopard_2a4.png,https://wiki.warthunder.com/unit/it_leopard_2a4,2026-07-02T18:47:43.315993+00:00,ok,
it_leopard_2a7_hungary,Leopard 2A7HU,https://static.encyclopedia.warthunder.com/images/it_leopard_2a7_hungary.png,https://wiki.warthunder.com/unit/it_leopard_2a7_hungary,2026-07-02T18:47:45.417016+00:00,ok,
it_leopard_bofors,Leopard 40/70,https://static.encyclopedia.warthunder.com/images/it_leopard_bofors.png,https://wiki.warthunder.com/unit/it_leopard_bofors,2026-07-02T18:47:47.849902+00:00,ok,
it_m109g,M109G,https://static.encyclopedia.warthunder.com/images/it_m109g.png,https://wiki.warthunder.com/unit/it_m109g,2026-07-02T18:47:50.416418+00:00,ok,
it_m113a1_tow,M113A1 (TOW),https://static.encyclopedia.warthunder.com/images/it_m113a1_tow.png,https://wiki.warthunder.com/unit/it_m113a1_tow,2026-07-02T18:47:52.392521+00:00,ok,
it_m11_39,M11/39,https://static.encyclopedia.warthunder.com/images/it_m11_39.png,https://wiki.warthunder.com/unit/it_m11_39,2026-07-02T18:47:55.005203+00:00,ok,
it_m13_40_serie_1,M13/40 (I),https://static.encyclopedia.warthunder.com/images/it_m13_40_serie_1.png,https://wiki.warthunder.com/unit/it_m13_40_serie_1,2026-07-02T18:47:56.901697+00:00,ok,
it_m13_40_serie_2,M13/40 (II),https://static.encyclopedia.warthunder.com/images/it_m13_40_serie_2.png,https://wiki.warthunder.com/unit/it_m13_40_serie_2,2026-07-02T18:47:59.233013+00:00,ok,
it_m13_40_serie_3,M13/40 (III),https://static.encyclopedia.warthunder.com/images/it_m13_40_serie_3.png,https://wiki.warthunder.com/unit/it_m13_40_serie_3,2026-07-02T18:48:01.603484+00:00,ok,
it_m14_41,M14/41,https://static.encyclopedia.warthunder.com/images/it_m14_41.png,https://wiki.warthunder.com/unit/it_m14_41,2026-07-02T18:48:04.108547+00:00,ok,
it_m14_41_47_40,M14/41 (47/40),https://static.encyclopedia.warthunder.com/images/it_m14_41_47_40.png,https://wiki.warthunder.com/unit/it_m14_41_47_40,2026-07-02T18:48:06.022858+00:00,ok,
it_m15_42,M15/42,https://static.encyclopedia.warthunder.com/images/it_m15_42.png,https://wiki.warthunder.com/unit/it_m15_42,2026-07-02T18:48:08.417062+00:00,ok,
it_m15_42_contraereo,M42 Contraereo,https://static.encyclopedia.warthunder.com/images/it_m15_42_contraereo.png,https://wiki.warthunder.com/unit/it_m15_42_contraereo,2026-07-02T18:48:10.400660+00:00,ok,
it_m18_hellcat,M18,https://static.encyclopedia.warthunder.com/images/it_m18_hellcat.png,https://wiki.warthunder.com/unit/it_m18_hellcat,2026-07-02T18:48:12.878672+00:00,ok,
it_m24_chaffee,M24,https://static.encyclopedia.warthunder.com/images/it_m24_chaffee.png,https://wiki.warthunder.com/unit/it_m24_chaffee,2026-07-02T18:48:15.406097+00:00,ok,
it_m26_ariete,"M26 ""D.C.Ariete""",https://static.encyclopedia.warthunder.com/images/it_m26_ariete.png,https://wiki.warthunder.com/unit/it_m26_ariete,2026-07-02T18:48:17.486981+00:00,ok,
it_m26a1_pershing,M26A1,https://static.encyclopedia.warthunder.com/images/it_m26a1_pershing.png,https://wiki.warthunder.com/unit/it_m26a1_pershing,2026-07-02T18:48:19.523456+00:00,ok,
it_m36b1,M36B1,https://static.encyclopedia.warthunder.com/images/it_m36b1.png,https://wiki.warthunder.com/unit/it_m36b1,2026-07-02T18:48:22.387602+00:00,ok,
it_m3a3_stuart,M3A3,https://static.encyclopedia.warthunder.com/images/it_m3a3_stuart.png,https://wiki.warthunder.com/unit/it_m3a3_stuart,2026-07-02T18:48:24.584563+00:00,ok,
it_m44,M44,https://static.encyclopedia.warthunder.com/images/it_m44.png,https://wiki.warthunder.com/unit/it_m44,2026-07-02T18:48:26.724436+00:00,ok,
it_m47_105,M47 (105/55),https://static.encyclopedia.warthunder.com/images/it_m47_105.png,https://wiki.warthunder.com/unit/it_m47_105,2026-07-02T18:48:29.359525+00:00,ok,
it_m4a4_sherman,Sherman V,https://static.encyclopedia.warthunder.com/images/it_m4a4_sherman.png,https://wiki.warthunder.com/unit/it_m4a4_sherman,2026-07-02T18:48:31.826688+00:00,ok,
it_m55,M55,https://static.encyclopedia.warthunder.com/images/it_m55.png,https://wiki.warthunder.com/unit/it_m55,2026-07-02T18:48:33.812536+00:00,ok,
it_m60a1_ariete,"M60A1 ""D.C.Ariete""",https://static.encyclopedia.warthunder.com/images/it_m60a1_ariete.png,https://wiki.warthunder.com/unit/it_m60a1_ariete,2026-07-02T18:48:35.822705+00:00,ok,
it_of_40_mk_1,OF-40,https://static.encyclopedia.warthunder.com/images/it_of_40_mk_1.png,https://wiki.warthunder.com/unit/it_of_40_mk_1,2026-07-02T18:48:37.801638+00:00,ok,
it_of_40_mk_2a,OF-40 Mk.2A,https://static.encyclopedia.warthunder.com/images/it_of_40_mk_2a.png,https://wiki.warthunder.com/unit/it_of_40_mk_2a,2026-07-02T18:48:40.631651+00:00,ok,
it_of_40_mtca,OF-40 (MTCA),https://static.encyclopedia.warthunder.com/images/it_of_40_mtca.png,https://wiki.warthunder.com/unit/it_of_40_mtca,2026-07-02T18:48:42.427845+00:00,ok,
