snapshot_date,vehicle_id,vehicle_slug,vehicle_name,vehicle_url,index_type,index_type_code,index_role,index_role_code,index_country,index_mode,index_rank,index_battles,index_win_rate,index_efficiency,search,pic,pulled_at
2026-08-28,1450,ussr_t_54_1947,T-54 (1947),https://thunderskill.com/en/vehicle/ussr_t_54_1947,Ground forces,2,Medium Tank,medium_tank,USSR,R,5,357,54.35645161290322,66.78935483870967,T-54 (1947) ussr_t_54_1947 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_54_1947.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2470,cn_type_69,Type 69,https://thunderskill.com/en/vehicle/cn_type_69,Ground forces,2,Medium Tank,medium_tank,CHINA,R,5,356,64.98387096774196,76.6083870967742,Type 69 cn_type_69 Medium Tank,https://thunderskill.com/vehimgs/cn_type_69.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1825,ussr_t_62,T-62,https://thunderskill.com/en/vehicle/ussr_t_62,Ground forces,2,Medium Tank,medium_tank,USSR,R,6,356,60.207096774193566,61.529354838709686,T-62 ussr_t_62 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_62.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2624,sw_strv_101,Strv 101,https://thunderskill.com/en/vehicle/sw_strv_101,Ground forces,2,Medium Tank,medium_tank,SWEDEN,R,5,355,44.57806451612905,53.49548387096774,Strv 101 sw_strv_101 Medium Tank,https://thunderskill.com/vehimgs/sw_strv_101.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2007,ussr_su_100p,SU-100P,https://thunderskill.com/en/vehicle/ussr_su_100p,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,4,351,28.76,51.3732258064516,SU-100P ussr_su_100p Tank Destroyer,https://thunderskill.com/vehimgs/ussr_su_100p.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3149,sw_t_55m,T-55M,https://thunderskill.com/en/vehicle/sw_t_55m,Ground forces,2,Medium Tank,medium_tank,SWEDEN,R,6,348,57.69354838709677,60.50612903225805,T-55M sw_t_55m Medium Tank,https://thunderskill.com/vehimgs/sw_t_55m.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1968,us_t95e1,T95E1,https://thunderskill.com/en/vehicle/us_t95e1,Ground forces,2,Medium Tank,medium_tank,USA,R,6,348,52.94766666666668,57.30935483870967,T95E1 us_t95e1 Medium Tank,https://thunderskill.com/vehimgs/us_t95e1.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3211,sw_cv_9030_fin,CV9030FIN,https://thunderskill.com/en/vehicle/sw_cv_9030_fin,Ground forces,2,Light Tank,light_tank,SWEDEN,R,6,348,48.611612903225826,48.34677419354839,CV9030FIN sw_cv_9030_fin Light Tank,https://thunderskill.com/vehimgs/sw_cv_9030_fin.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1906,germ_ru251,Ru 251,https://thunderskill.com/en/vehicle/germ_ru251,Ground forces,2,Light Tank,light_tank,GERMANY,R,4,347,46.853225806451626,81.25064516129032,Ru 251 germ_ru251 Light Tank,https://thunderskill.com/vehimgs/germ_ru251.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3201,us_m4_t26,M4/T26,https://thunderskill.com/en/vehicle/us_m4_t26,Ground forces,2,Medium Tank,medium_tank,USA,R,4,344,58.02290322580648,69.25193548387097,M4/T26 us_m4_t26 Medium Tank,https://thunderskill.com/vehimgs/us_m4_t26.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1225,uk_falcon,Falcon,https://thunderskill.com/en/vehicle/uk_falcon,Ground forces,2,SPAA,spaa,BRITAIN,R,5,344,49.01548387096774,59.30806451612904,Falcon uk_falcon SPAA,https://thunderskill.com/vehimgs/uk_falcon.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2661,uk_challenger_2_dorchester,Challenger 2 (2F),https://thunderskill.com/en/vehicle/uk_challenger_2_dorchester,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,7,343,43.71000000000001,53.43064516129032,Challenger 2 (2F) uk_challenger_2_dorchester Medium Tank,https://thunderskill.com/vehimgs/uk_challenger_2_dorchester.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2566,cn_wz_305,WZ305,https://thunderskill.com/en/vehicle/cn_wz_305,Ground forces,2,SPAA,spaa,CHINA,R,5,341,61.990967741935485,66.9458064516129,WZ305 cn_wz_305 SPAA,https://thunderskill.com/vehimgs/cn_wz_305.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3205,jp_type_87_rcv_prot,Type 87 RCV (P),https://thunderskill.com/en/vehicle/jp_type_87_rcv_prot,Ground forces,2,Light Tank,light_tank,JAPAN,R,5,341,72.11548387096772,58.61870967741933,Type 87 RCV (P) jp_type_87_rcv_prot Light Tank,https://thunderskill.com/vehimgs/jp_type_87_rcv_prot.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2606,sw_strv_74,Strv 74,https://thunderskill.com/en/vehicle/sw_strv_74,Ground forces,2,Light Tank,light_tank,SWEDEN,R,4,341,53.65645161290322,52.93161290322581,Strv 74 sw_strv_74 Light Tank,https://thunderskill.com/vehimgs/sw_strv_74.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3567,jp_m163_vulcan,M163,https://thunderskill.com/en/vehicle/jp_m163_vulcan,Ground forces,2,other,other,JAPAN,R,5,339,81.31129032258063,58.40032258064517,M163 jp_m163_vulcan other,,2026-08-28T10:00:07.406566+00:00
2026-08-28,1649,ussr_t_34_100,T-34-100,https://thunderskill.com/en/vehicle/ussr_t_34_100,Ground forces,2,Medium Tank,medium_tank,USSR,R,4,336,68.03806451612904,73.78580645161293,T-34-100 ussr_t_34_100 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_34_100.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2168,us_m247,M247,https://thunderskill.com/en/vehicle/us_m247,Ground forces,2,SPAA,spaa,USA,R,6,335,46.05258064516129,42.76322580645162,M247 us_m247 SPAA,https://thunderskill.com/vehimgs/us_m247.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3028,ussr_btr_zd,BTR-ZD,https://thunderskill.com/en/vehicle/ussr_btr_zd,Ground forces,2,SPAA,spaa,USSR,R,4,332,72.18741935483871,48.77451612903226,BTR-ZD ussr_btr_zd SPAA,https://thunderskill.com/vehimgs/ussr_btr_zd.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1896,jp_st_b1,STB-2,https://thunderskill.com/en/vehicle/jp_st_b1,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,5,331,67.74935483870969,65.30483870967743,STB-2 jp_st_b1 Medium Tank,https://thunderskill.com/vehimgs/jp_st_b1.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2971,fr_amx_elc_bis,ELC bis,https://thunderskill.com/en/vehicle/fr_amx_elc_bis,Ground forces,2,Tank Destroyer,tank_destroyer,FRANCE,R,4,330,53.23161290322579,50.834193548387105,ELC bis fr_amx_elc_bis Tank Destroyer,https://thunderskill.com/vehimgs/fr_amx_elc_bis.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3647,uk_boxer_crv_block2,CRV Block 2,https://thunderskill.com/en/vehicle/uk_boxer_crv_block2,Ground forces,2,other,other,BRITAIN,R,7,329,67.29586206896553,51.196774193548386,CRV Block 2 uk_boxer_crv_block2 other,,2026-08-28T10:00:07.406566+00:00
2026-08-28,2093,fr_amx_30_1972,AMX-30 (1972),https://thunderskill.com/en/vehicle/fr_amx_30_1972,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,5,327,58.044838709677414,64.32354838709678,AMX-30 (1972) fr_amx_30_1972 Medium Tank,https://thunderskill.com/vehimgs/fr_amx_30_1972.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2761,jp_st_a3,ST-A3,https://thunderskill.com/en/vehicle/jp_st_a3,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,4,322,65.96193548387097,65.0425806451613,ST-A3 jp_st_a3 Medium Tank,https://thunderskill.com/vehimgs/jp_st_a3.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3602,fr_jaguar_ebrc,EBRC Jaguar,https://thunderskill.com/en/vehicle/fr_jaguar_ebrc,Ground forces,2,other,other,FRANCE,R,7,322,50.313225806451605,57.860322580645146,EBRC Jaguar fr_jaguar_ebrc other,,2026-08-28T10:00:07.406566+00:00
2026-08-28,3568,jp_stingray,Stingray,https://thunderskill.com/en/vehicle/jp_stingray,Ground forces,2,other,other,JAPAN,R,6,321,59.203870967741935,66.02,Stingray jp_stingray other,,2026-08-28T10:00:07.406566+00:00
2026-08-28,2711,ussr_t_72b_1989,T-72B (1989),https://thunderskill.com/en/vehicle/ussr_t_72b_1989,Ground forces,2,Medium Tank,medium_tank,USSR,R,7,321,41.44064516129031,59.755161290322576,T-72B (1989) ussr_t_72b_1989 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_72b_1989.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3190,germ_spz_oerlikon_raketenautomat,Raketenautomat,https://thunderskill.com/en/vehicle/germ_spz_oerlikon_raketenautomat,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,5,319,32.53451612903227,52.4925806451613,Raketenautomat germ_spz_oerlikon_raketenautomat Tank Destroyer,https://thunderskill.com/vehimgs/germ_spz_oerlikon_raketenautomat.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2619,sw_landsverk_ush_405,U-SH 405,https://thunderskill.com/en/vehicle/sw_landsverk_ush_405,Ground forces,2,Light Tank,light_tank,SWEDEN,R,5,318,38.15645161290323,68.68741935483872,U-SH 405 sw_landsverk_ush_405 Light Tank,https://thunderskill.com/vehimgs/sw_landsverk_ush_405.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1897,jp_m42_duster,M42,https://thunderskill.com/en/vehicle/jp_m42_duster,Ground forces,2,SPAA,spaa,JAPAN,R,3,318,67.64419354838711,48.976774193548394,M42 jp_m42_duster SPAA,https://thunderskill.com/vehimgs/jp_m42_duster.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3263,fr_amx_10p,AMX-10P,https://thunderskill.com/en/vehicle/fr_amx_10p,Ground forces,2,SPAA,spaa,FRANCE,R,4,318,62.15838709677421,45.788064516129026,AMX-10P fr_amx_10p SPAA,https://thunderskill.com/vehimgs/fr_amx_10p.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3328,us_m60_120s,120S,https://thunderskill.com/en/vehicle/us_m60_120s,Ground forces,2,Medium Tank,medium_tank,USA,R,7,317,43.916451612903224,57.77516129032257,120S us_m60_120s Medium Tank,https://thunderskill.com/vehimgs/us_m60_120s.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3056,il_merkava_mk_3c,Merkava Mk.3C,https://thunderskill.com/en/vehicle/il_merkava_mk_3c,Ground forces,2,Medium Tank,medium_tank,ISRAEL,R,7,316,59.60548387096773,73.38,Merkava Mk.3C il_merkava_mk_3c Medium Tank,https://thunderskill.com/vehimgs/il_merkava_mk_3c.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1919,uk_centurion_mk_1,Centurion Mk 1,https://thunderskill.com/en/vehicle/uk_centurion_mk_1,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,4,312,49.025806451612915,63.689677419354844,Centurion Mk 1 uk_centurion_mk_1 Medium Tank,https://thunderskill.com/vehimgs/uk_centurion_mk_1.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1629,ussr_t_34_85E,T-34-85E,https://thunderskill.com/en/vehicle/ussr_t_34_85E,Ground forces,2,Medium Tank,medium_tank,USSR,R,4,310,65.61451612903227,82.03032258064515,T-34-85E ussr_t_34_85E Medium Tank,https://thunderskill.com/vehimgs/ussr_t_34_85e.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3493,jp_type_74_red_star,Type 74 Red Star,https://thunderskill.com/en/vehicle/jp_type_74_red_star,Ground forces,2,Medium Tank,medium_tank,JAPAN,R,5,310,55.21709677419358,71.76967741935488,Type 74 Red Star jp_type_74_red_star Medium Tank,,2026-08-28T10:00:07.406566+00:00
2026-08-28,1445,germ_flakpanzer_IV_Kugelblitz,Kugelblitz,https://thunderskill.com/en/vehicle/germ_flakpanzer_IV_Kugelblitz,Ground forces,2,SPAA,spaa,GERMANY,R,4,309,27.939230769230786,53.17516129032259,Kugelblitz germ_flakpanzer_IV_Kugelblitz SPAA,https://thunderskill.com/vehimgs/germ_flakpanzer_iv_kugelblitz.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1634,uk_conqueror_mk_2,Conqueror,https://thunderskill.com/en/vehicle/uk_conqueror_mk_2,Ground forces,2,Heavy Tank,heavy_tank,BRITAIN,R,5,308,41.66258064516129,63.233225806451635,Conqueror uk_conqueror_mk_2 Heavy Tank,https://thunderskill.com/vehimgs/uk_conqueror_mk_2.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1604,germ_pz_IV_L70,Panzer IV/70(V),https://thunderskill.com/en/vehicle/germ_pz_IV_L70,Ground forces,2,Tank Destroyer,tank_destroyer,GERMANY,R,3,306,23.817741935483877,65.28064516129032,Panzer IV/70(V) germ_pz_IV_L70 Tank Destroyer,https://thunderskill.com/vehimgs/germ_pz_iv_l70.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1615,ussr_su_122_54,SU-122-54,https://thunderskill.com/en/vehicle/ussr_su_122_54,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,5,305,26.343870967741935,59.97419354838707,SU-122-54 ussr_su_122_54 Tank Destroyer,https://thunderskill.com/vehimgs/ussr_su_122_54.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3495,cn_vt_5,VT5,https://thunderskill.com/en/vehicle/cn_vt_5,Ground forces,2,Light Tank,light_tank,CHINA,R,7,305,52.778064516129035,51.20967741935484,VT5 cn_vt_5 Light Tank,,2026-08-28T10:00:07.406566+00:00
2026-08-28,1212,germ_pzkpfw_VI_ausf_b_tiger_IIh_kwk46,Tiger II (10.5 cm Kw.K),https://thunderskill.com/en/vehicle/germ_pzkpfw_VI_ausf_b_tiger_IIh_kwk46,Ground forces,2,Heavy Tank,heavy_tank,GERMANY,R,4,304,60.30741935483872,81.31806451612901,Tiger II (10.5 cm Kw.K) germ_pzkpfw_VI_ausf_b_tiger_IIh_kwk46 Heavy Tank,https://thunderskill.com/vehimgs/germ_pzkpfw_vi_ausf_b_tiger_iih_kwk46.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3275,uk_vickers_mk_11,Vickers Mk.11,https://thunderskill.com/en/vehicle/uk_vickers_mk_11,Ground forces,2,Light Tank,light_tank,BRITAIN,R,6,304,51.880322580645164,76.84129032258066,Vickers Mk.11 uk_vickers_mk_11 Light Tank,https://thunderskill.com/vehimgs/uk_vickers_mk_11.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,1457,ussr_is_1,IS-1,https://thunderskill.com/en/vehicle/ussr_is_1,Ground forces,2,Heavy Tank,heavy_tank,USSR,R,3,304,51.52548387096774,45.15645161290323,IS-1 ussr_is_1 Heavy Tank,https://thunderskill.com/vehimgs/ussr_is_1.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3482,fr_marder_clovis,CLOVIS,https://thunderskill.com/en/vehicle/fr_marder_clovis,Ground forces,2,Light Tank,light_tank,FRANCE,R,5,303,57.650322580645145,80.49838709677421,CLOVIS fr_marder_clovis Light Tank,,2026-08-28T10:00:07.406566+00:00
2026-08-28,3042,germ_vk_3002m,VK 3002 (M),https://thunderskill.com/en/vehicle/germ_vk_3002m,Ground forces,2,Medium Tank,medium_tank,GERMANY,R,3,303,52.22612903225806,49.03451612903225,VK 3002 (M) germ_vk_3002m Medium Tank,https://thunderskill.com/vehimgs/germ_vk_3002m.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3295,uk_challenger_2_lep,Challenger 3 TD,https://thunderskill.com/en/vehicle/uk_challenger_2_lep,Ground forces,2,Medium Tank,medium_tank,BRITAIN,R,8,303,49.94483870967743,48.21967741935482,Challenger 3 TD uk_challenger_2_lep Medium Tank,https://thunderskill.com/vehimgs/uk_challenger_2_lep.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,2878,germ_marder_1a3,Marder 1A3,https://thunderskill.com/en/vehicle/germ_marder_1a3,Ground forces,2,Light Tank,light_tank,GERMANY,R,5,298,29.190000000000005,41.14000000000001,Marder 1A3 germ_marder_1a3 Light Tank,https://thunderskill.com/vehimgs/germ_marder_1a3.png,2026-08-28T10:00:07.406566+00:00
2026-08-28,3102,sw_pt_76b,PT-76,https://thunderskill.com/en/vehicle/sw_pt_76b,Ground forces,2,Light Tank,light_tank,SWEDEN,R,3,298,41.85806451612901,38.7658064516129,PT-76 sw_pt_76b Light Tank,https://thunderskill.com/vehimgs/sw_pt_76b.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,2991,cn_ztz_88a,ZTZ88A,https://thunderskill.com/en/vehicle/cn_ztz_88a,Ground forces,2,Medium Tank,medium_tank,CHINA,R,6,297,59.501290322580644,76.71999999999998,ZTZ88A cn_ztz_88a Medium Tank,https://thunderskill.com/vehimgs/cn_ztz_88a.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,1662,us_t32,T32,https://thunderskill.com/en/vehicle/us_t32,Ground forces,2,Heavy Tank,heavy_tank,USA,R,5,297,37.75266666666667,62.5432258064516,T32 us_t32 Heavy Tank,https://thunderskill.com/vehimgs/us_t32.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3353,il_namer_rcws_30,Namer 30,https://thunderskill.com/en/vehicle/il_namer_rcws_30,Ground forces,2,Light Tank,light_tank,ISRAEL,R,7,297,56.28096774193549,61.652580645161294,Namer 30 il_namer_rcws_30 Light Tank,https://thunderskill.com/vehimgs/il_namer_rcws_30.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,1928,uk_a_33_excelsior,Excelsior,https://thunderskill.com/en/vehicle/uk_a_33_excelsior,Ground forces,2,Heavy Tank,heavy_tank,BRITAIN,R,3,296,85.56000000000002,95.09258064516129,Excelsior uk_a_33_excelsior Heavy Tank,https://thunderskill.com/vehimgs/uk_a_33_excelsior.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,1631,us_m46_patton_73_armor_bat,"M46 ""Tiger""",https://thunderskill.com/en/vehicle/us_m46_patton_73_armor_bat,Ground forces,2,Medium Tank,medium_tank,USA,R,4,294,62.622580645161314,74.32612903225808,"M46 ""Tiger"" us_m46_patton_73_armor_bat Medium Tank",https://thunderskill.com/vehimgs/us_m46_patton_73_armor_bat.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,2742,ussr_zsu_37_2,ZSU-37-2,https://thunderskill.com/en/vehicle/ussr_zsu_37_2,Ground forces,2,SPAA,spaa,USSR,R,5,294,52.4844827586207,55.915161290322594,ZSU-37-2 ussr_zsu_37_2 SPAA,https://thunderskill.com/vehimgs/ussr_zsu_37_2.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3121,fr_amx_32_105,AMX-32 (105),https://thunderskill.com/en/vehicle/fr_amx_32_105,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,6,293,57.418064516129036,67.90870967741934,AMX-32 (105) fr_amx_32_105 Medium Tank,https://thunderskill.com/vehimgs/fr_amx_32_105.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3597,cn_oplot_t,Oplot-M,https://thunderskill.com/en/vehicle/cn_oplot_t,Ground forces,2,other,other,CHINA,R,8,293,75.30000000000003,66.92967741935485,Oplot-M cn_oplot_t other,,2026-08-28T10:00:08.765400+00:00
2026-08-28,1202,us_m36,M36 GMC,https://thunderskill.com/en/vehicle/us_m36,Ground forces,2,Tank Destroyer,tank_destroyer,USA,R,3,292,49.3158064516129,64.7283870967742,M36 GMC us_m36 Tank Destroyer,https://thunderskill.com/vehimgs/us_m36.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3529,us_m4a3e8_76w_sherman_kit_3rank,Sherman (Hell),https://thunderskill.com/en/vehicle/us_m4a3e8_76w_sherman_kit_3rank,Ground forces,2,Medium Tank,medium_tank,USA,R,3,291,54.84419354838711,77.40870967741937,Sherman (Hell) us_m4a3e8_76w_sherman_kit_3rank Medium Tank,,2026-08-28T10:00:08.765400+00:00
2026-08-28,3418,us_skink_aa,Skink,https://thunderskill.com/en/vehicle/us_skink_aa,Ground forces,2,SPAA,spaa,USA,R,4,291,61.29258064516131,43.79032258064517,Skink us_skink_aa SPAA,,2026-08-28T10:00:08.765400+00:00
2026-08-28,1466,ussr_t_34_57_1943,T-34-57 (1943),https://thunderskill.com/en/vehicle/ussr_t_34_57_1943,Ground forces,2,Medium Tank,medium_tank,USSR,R,3,290,52.95612903225806,75.7783870967742,T-34-57 (1943) ussr_t_34_57_1943 Medium Tank,https://thunderskill.com/vehimgs/ussr_t_34_57_1943.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,2866,jp_type_87_rcv,Type 87 RCV,https://thunderskill.com/en/vehicle/jp_type_87_rcv,Ground forces,2,Light Tank,light_tank,JAPAN,R,6,290,55.290967741935475,54.094193548387096,Type 87 RCV jp_type_87_rcv Light Tank,https://thunderskill.com/vehimgs/jp_type_87_rcv.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3018,cn_ztz_99a,ZTZ99A,https://thunderskill.com/en/vehicle/cn_ztz_99a,Ground forces,2,Medium Tank,medium_tank,CHINA,R,8,288,74.12870967741935,67.60193548387097,ZTZ99A cn_ztz_99a Medium Tank,https://thunderskill.com/vehimgs/cn_ztz_99a.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3293,it_pzkpfw_VI_ausf_e_tiger,Tigris,https://thunderskill.com/en/vehicle/it_pzkpfw_VI_ausf_e_tiger,Ground forces,2,Heavy Tank,heavy_tank,ITALY,R,4,285,70.84933333333336,81.41129032258064,Tigris it_pzkpfw_VI_ausf_e_tiger Heavy Tank,https://thunderskill.com/vehimgs/it_pzkpfw_vi_ausf_e_tiger.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,2100,fr_amx_50,AMX-50 (TOA100),https://thunderskill.com/en/vehicle/fr_amx_50,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,5,285,85.89032258064515,77.1583870967742,AMX-50 (TOA100) fr_amx_50 Medium Tank,https://thunderskill.com/vehimgs/fr_amx_50.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3653,jp_btr_3e1,BTR-3E1,https://thunderskill.com/en/vehicle/jp_btr_3e1,Ground forces,2,other,other,JAPAN,R,6,283,63.37032258064517,59.003870967741946,BTR-3E1 jp_btr_3e1 other,,2026-08-28T10:00:08.765400+00:00
2026-08-28,1949,ussr_object_268,Object 268,https://thunderskill.com/en/vehicle/ussr_object_268,Ground forces,2,Tank Destroyer,tank_destroyer,USSR,R,5,279,44.87076923076923,62.602258064516136,Object 268 ussr_object_268 Tank Destroyer,https://thunderskill.com/vehimgs/ussr_object_268.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3111,sw_charioteer_mk_7,Charioteer Mk VII,https://thunderskill.com/en/vehicle/sw_charioteer_mk_7,Ground forces,2,Medium Tank,medium_tank,SWEDEN,R,4,277,31.20774193548388,40.65806451612903,Charioteer Mk VII sw_charioteer_mk_7 Medium Tank,https://thunderskill.com/vehimgs/sw_charioteer_mk_7.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3025,il_merkava_mk_3b,Merkava Mk.3B,https://thunderskill.com/en/vehicle/il_merkava_mk_3b,Ground forces,2,Medium Tank,medium_tank,ISRAEL,R,7,274,56.81612903225806,60.62612903225807,Merkava Mk.3B il_merkava_mk_3b Medium Tank,https://thunderskill.com/vehimgs/il_merkava_mk_3b.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3636,it_freccia_hitfist_ows,Freccia OWS 30,https://thunderskill.com/en/vehicle/it_freccia_hitfist_ows,Ground forces,2,other,other,ITALY,R,7,272,50.20322580645161,67.91677419354838,Freccia OWS 30 it_freccia_hitfist_ows other,,2026-08-28T10:00:08.765400+00:00
2026-08-28,2911,fr_leclerc_sxxi,Leclerc SXXI,https://thunderskill.com/en/vehicle/fr_leclerc_sxxi,Ground forces,2,Medium Tank,medium_tank,FRANCE,R,8,271,60.9625806451613,80.08451612903225,Leclerc SXXI fr_leclerc_sxxi Medium Tank,https://thunderskill.com/vehimgs/fr_leclerc_sxxi.png,2026-08-28T10:00:08.765400+00:00
2026-08-28,3517,germ_iris_slm_fcs,IRIS-T SLM (СОЦ),https://thunderskill.com/en/vehicle/germ_iris_slm_fcs,Ground forces,2,SPAA,spaa,GERMANY,R,8,270,36.339677419354835,60.770967741935486,IRIS-T SLM (СОЦ) germ_iris_slm_fcs SPAA,,2026-08-28T10:00:08.765400+00:00
2026-08-28,3202,sw_sherman_3_4,Sherman III/IV,https://thunderskill.com/en/vehicle/sw_sherman_3_4,Ground forces,2,Medium Tank,medium_tank,SWEDEN,R,3,268,58.374516129032266,76.73032258064516,Sherman III/IV sw_sherman_3_4 Medium Tank,https://thunderskill.com/vehimgs/sw_sherman_3_4.png,2026-08-28T10:00:08.765400+00:00
